Fecha,Unidades,NombreFeriado,EsFestivo,DiaSemana,DiaMes,Mes,Predicciones
2016-03-10,984,,0,3,10,3,1153.697925987916
2016-03-11,952,,0,4,11,3,1152.8506605078694
2016-03-12,248,,0,5,12,3,289.8980974041091
2016-03-13,0,,0,6,13,3,1.0066199469054005
2016-03-14,707,,0,0,14,3,801.8989562181348
2016-03-15,965,,0,1,15,3,978.9748747416477
2016-03-16,1132,,0,2,16,3,1098.1588577317864
2016-03-17,1125,,0,3,17,3,1127.665543928585
2016-03-18,1234,,0,4,18,3,1135.5846750274134
2016-03-19,364,,0,5,19,3,293.4143388943045
2016-03-20,1,,0,6,20,3,2.0130087931613336
2016-03-21,0,Día de San José,1,0,21,3,0.0
2016-03-22,667,,0,1,22,3,958.0330597429057
2016-03-23,703,,0,2,23,3,1094.4830908114322
2016-03-24,0,Jueves Santo,1,3,24,3,0.4533333333333333
2016-03-25,0,Viernes Santo,1,4,25,3,0.9533333333333334
2016-03-26,0,,0,5,26,3,177.84362305846125
2016-03-27,0,,0,6,27,3,2.413638996135601
2016-03-28,596,,0,0,28,3,772.3393728493731
2016-03-29,928,,0,1,29,3,1138.23302878231
2016-03-30,1268,,0,2,30,3,1471.132869012144
2016-03-31,1861,,0,3,31,3,1510.7422979356359
2016-04-01,637,,0,4,1,4,910.9524352599623
2016-04-02,152,,0,5,2,4,142.6538783068783
2016-04-03,8,,0,6,3,4,3.634563995816439
2016-04-04,512,,0,0,4,4,795.181025402353
2016-04-05,617,,0,1,5,4,892.0650622302409
2016-04-06,896,,0,2,6,4,1085.6477744735266
2016-04-07,938,,0,3,7,4,1125.5924351591702
2016-04-08,888,,0,4,8,4,1136.3198883198622
2016-04-09,173,,0,5,9,4,244.54273408691753
2016-04-10,0,,0,6,10,4,1.4356660860453438
2016-04-11,613,,0,0,11,4,796.6263162139282
2016-04-12,755,,0,1,12,4,1013.6610494968932
2016-04-13,904,,0,2,13,4,1132.0700792196633
2016-04-14,899,,0,3,14,4,1145.045443493748
2016-04-15,875,,0,4,15,4,1135.744231070135
2016-04-16,199,,0,5,16,4,257.3620180753722
2016-04-17,0,,0,6,17,4,2.202711112833975
2016-04-18,674,,0,0,18,4,741.7713801955657
2016-04-19,768,,0,1,19,4,958.7140022126314
2016-04-20,939,,0,2,20,4,1095.3023326323678
2016-04-21,1025,,0,3,21,4,1122.4102432066713
2016-04-22,898,,0,4,22,4,1128.2468736127005
2016-04-23,247,,0,5,23,4,303.53113696178366
2016-04-24,0,,0,6,24,4,0.78011074720029
2016-04-25,703,,0,0,25,4,763.4437826956007
2016-04-26,1006,,0,1,26,4,1011.988374928717
2016-04-27,1235,,0,2,27,4,1240.4217660580168
2016-04-28,1252,,0,3,28,4,1466.3142562455978
2016-04-29,1703,,0,4,29,4,1684.0411596709714
2016-04-30,899,,0,5,30,4,537.6555555555556
2016-05-01,0,Día del trabajo,1,6,1,5,1.144880156841552
2016-05-02,374,,0,0,2,5,574.6988637821299
2016-05-03,620,,0,1,3,5,709.5216427467325
2016-05-04,840,,0,2,4,5,1039.1798747516352
2016-05-05,1001,,0,3,5,5,1087.2153503848424
2016-05-06,975,,0,4,6,5,1117.3857141253488
2016-05-07,255,,0,5,7,5,275.4120665035742
2016-05-08,0,,0,6,8,5,0.5434812666809631
2016-05-09,0,Ascensión de Jesús,1,0,9,5,0.0
2016-05-10,707,,0,1,10,5,1014.8501752339065
2016-05-11,910,,0,2,11,5,1137.9401272027828
2016-05-12,987,,0,3,12,5,1148.6718624232662
2016-05-13,925,,0,4,13,5,1152.5761793977038
2016-05-14,220,,0,5,14,5,301.11080319801954
2016-05-15,0,,0,6,15,5,1.0710593702985955
2016-05-16,687,,0,0,16,5,782.5756073499801
2016-05-17,796,,0,1,17,5,963.6658741174903
2016-05-18,905,,0,2,18,5,1097.3995798016201
2016-05-19,925,,0,3,19,5,1125.9565772510693
2016-05-20,918,,0,4,20,5,1129.6141340370446
2016-05-21,257,,0,5,21,5,307.99858075300216
2016-05-22,0,,0,6,22,5,1.8112499106451059
2016-05-23,659,,0,0,23,5,757.7518843155027
2016-05-24,941,,0,1,24,5,997.6753181234229
2016-05-25,1107,,0,2,25,5,1155.564856965448
2016-05-26,1225,,0,3,26,5,1244.476303985781
2016-05-27,1375,,0,4,27,5,1325.1650458027193
2016-05-28,358,,0,5,28,5,462.42753968253976
2016-05-29,0,,0,6,29,5,6.888312256101386
2016-05-30,0,Corpus Christi,1,0,30,5,1.3333333333333333
2016-05-31,1613,,0,1,31,5,1711.0539459172849
2016-06-01,439,,0,2,1,6,725.94568511333
2016-06-02,757,,0,3,2,6,949.3975061851481
2016-06-03,904,,0,4,3,6,1034.2945322089156
2016-06-04,244,,0,5,4,6,284.30567451868507
2016-06-05,13,,0,6,5,6,5.654324925770957
2016-06-06,0,Sagrado Corazón de Jesús,1,0,6,6,0.006666666666666667
2016-06-07,648,,0,1,7,6,959.161078174673
2016-06-08,836,,0,2,8,6,1115.5867996335396
2016-06-09,863,,0,3,9,6,1144.1330356443896
2016-06-10,1073,,0,4,10,6,1156.0439158135268
2016-06-11,207,,0,5,11,6,314.4186203290173
2016-06-12,0,,0,6,12,6,3.0235409661407657
2016-06-13,726,,0,0,13,6,817.5027204894884
2016-06-14,848,,0,1,14,6,978.5663571210638
2016-06-15,926,,0,2,15,6,1100.8738321197234
2016-06-16,884,,0,3,16,6,1124.5939106350352
2016-06-17,890,,0,4,17,6,1129.0641961165559
2016-06-18,195,,0,5,18,6,292.0600102536103
2016-06-19,0,,0,6,19,6,1.3457733134107657
2016-06-20,653,,0,0,20,6,738.3690568356725
2016-06-21,831,,0,1,21,6,940.0290854059779
2016-06-22,966,,0,2,22,6,1090.9496911083995
2016-06-23,942,,0,3,23,6,1126.0497825559512
2016-06-24,970,,0,4,24,6,1155.5131252316885
2016-06-25,269,,0,5,25,6,324.6973725652393
2016-06-26,0,,0,6,26,6,5.054148726963399
2016-06-27,906,,0,0,27,6,916.1114511878399
2016-06-28,1046,,0,1,28,6,1223.9136283490773
2016-06-29,1464,,0,2,29,6,1409.4890630126379
2016-06-30,2242,,0,3,30,6,1907.2711747394712
2016-07-01,496,,0,4,1,7,854.4715547369118
2016-07-02,81,,0,5,2,7,138.09295502645506
2016-07-03,0,,0,6,3,7,0.8585038410798829
2016-07-04,0,San Pedro y San Pablo,1,0,4,7,0.05333333333333334
2016-07-05,517,,0,1,5,7,784.283877235682
2016-07-06,762,,0,2,6,7,1075.954853759199
2016-07-07,678,,0,3,7,7,1112.4746995096436
2016-07-08,939,,0,4,8,7,1131.501294225808
2016-07-09,219,,0,5,9,7,338.50342119257897
2016-07-10,0,,0,6,10,7,1.4736899344349808
2016-07-11,643,,0,0,11,7,810.0015825797228
2016-07-12,796,,0,1,12,7,1008.8400658282503
2016-07-13,760,,0,2,13,7,1130.6146385001703
2016-07-14,724,,0,3,14,7,1142.1030355050957
2016-07-15,867,,0,4,15,7,1132.4658603317598
2016-07-16,222,,0,5,16,7,305.53171939487714
2016-07-17,0,,0,6,17,7,0.7608552890207989
2016-07-18,584,,0,0,18,7,747.3965078882019
2016-07-19,777,,0,1,19,7,946.4605016709882
2016-07-20,0,Día de la independencia,1,2,20,7,2.1888888888888887
2016-07-21,816,,0,3,21,7,1119.8984970088657
2016-07-22,893,,0,4,22,7,1126.1235509817734
2016-07-23,226,,0,5,23,7,314.56810987230494
2016-07-24,0,,0,6,24,7,2.0122908810609874
2016-07-25,697,,0,0,25,7,774.303812894557
2016-07-26,971,,0,1,26,7,1007.5741876011272
2016-07-27,1106,,0,2,27,7,1300.5105644326409
2016-07-28,1312,,0,3,28,7,1433.263723297543
2016-07-29,1606,,0,4,29,7,1598.394083489613
2016-07-30,959,,0,5,30,7,761.7491355311355
2016-07-31,1,,0,6,31,7,2.640523232323232
2016-08-01,404,,0,0,1,8,619.3432584041021
2016-08-02,746,,0,1,2,8,710.4667635203243
2016-08-03,838,,0,2,3,8,1008.0142001493966
2016-08-04,986,,0,3,4,8,1083.215927191288
2016-08-05,898,,0,4,5,8,1100.2006531339343
2016-08-06,175,,0,5,6,8,280.42001765164315
2016-08-07,0,Batalla de Boyacá,1,6,7,8,1.4563101743172462
2016-08-08,798,,0,0,8,8,855.0806866645399
2016-08-09,954,,0,1,9,8,1027.9693565804748
2016-08-10,844,,0,2,10,8,1136.4873094230577
2016-08-11,1133,,0,3,11,8,1147.9957996494213
2016-08-12,968,,0,4,12,8,1148.589870850403
2016-08-13,228,,0,5,13,8,322.17074381677793
2016-08-14,0,,0,6,14,8,1.6734385950018065
2016-08-15,0,Asunción de la Virgen,1,0,15,8,0.0
2016-08-16,692,,0,1,16,8,948.9224946400807
2016-08-17,881,,0,2,17,8,1093.6722680023133
2016-08-18,972,,0,3,18,8,1123.1790530683004
2016-08-19,1017,,0,4,19,8,1129.0889973376934
2016-08-20,268,,0,5,20,8,312.1365754243479
2016-08-21,0,,0,6,21,8,0.7966219757160261
2016-08-22,728,,0,0,22,8,779.9908231562479
2016-08-23,992,,0,1,23,8,1031.9462045842452
2016-08-24,1044,,0,2,24,8,1116.406472376563
2016-08-25,1106,,0,3,25,8,1182.011399761028
2016-08-26,1111,,0,4,26,8,1280.202477564786
2016-08-27,356,,0,5,27,8,394.5701892551893
2016-08-28,0,,0,6,28,8,6.228759641917536
2016-08-29,973,,0,0,29,8,1039.9081012504864
2016-08-30,1500,,0,1,30,8,1514.5818843063232
2016-08-31,1941,,0,2,31,8,1827.0688134195232
2016-09-01,677,,0,3,1,9,875.0366809866847
2016-09-02,770,,0,4,2,9,944.9325950310214
2016-09-03,180,,0,5,3,9,221.21723695368559
2016-09-04,0,,0,6,4,9,0.5378788037912605
2016-09-05,611,,0,0,5,9,776.1014991228017
2016-09-06,862,,0,1,6,9,957.3177710040665
2016-09-07,999,,0,2,7,9,1085.9620086247767
2016-09-08,951,,0,3,8,9,1121.4750381728866
2016-09-09,974,,0,4,9,9,1143.8660812965716
2016-09-10,239,,0,5,10,9,319.4539385326714
2016-09-11,0,,0,6,11,9,2.499982698741018
2016-09-12,557,,0,0,12,9,839.6797342884162
2016-09-13,932,,0,1,13,9,1015.4281434159153
2016-09-14,914,,0,2,14,9,1120.8175834247554
2016-09-15,891,,0,3,15,9,1126.0165418943832
2016-09-16,808,,0,4,16,9,1130.1183409948592
2016-09-17,195,,0,5,17,9,281.488151942745
2016-09-18,0,,0,6,18,9,1.182915288833102
2016-09-19,695,,0,0,19,9,765.8314840214047
2016-09-20,864,,0,1,20,9,943.209024053679
2016-09-21,934,,0,2,21,9,1088.9054947358281
2016-09-22,885,,0,3,22,9,1119.0255613753925
2016-09-23,1031,,0,4,23,9,1131.5364201586622
2016-09-24,130,,0,5,24,9,256.2737434066467
2016-09-25,0,,0,6,25,9,22.798865250241594
2016-09-26,685,,0,0,26,9,827.2882415646407
2016-09-27,1050,,0,1,27,9,1049.3518798210062
2016-09-28,1193,,0,2,28,9,1315.1941298025245
2016-09-29,1457,,0,3,29,9,1414.5552474647077
2016-09-30,2013,,0,4,30,9,1824.6515814531692
2016-10-01,130,,0,5,1,10,264.4718901420217
2016-10-02,0,,0,6,2,10,1.3443628856135774
2016-10-03,423,,0,0,3,10,642.7030737786824
2016-10-04,667,,0,1,4,10,716.1009181282902
2016-10-05,846,,0,2,5,10,1024.8545208053904
2016-10-06,823,,0,3,6,10,1101.0584029356205
2016-10-07,865,,0,4,7,10,1123.5292531566645
2016-10-08,195,,0,5,8,10,283.39612543889655
2016-10-09,0,,0,6,9,10,5.2289797409762935
2016-10-10,653,,0,0,10,10,803.807348357765
2016-10-11,832,,0,1,11,10,944.2709618433571
2016-10-12,839,,0,2,12,10,1125.3392705015976
2016-10-13,860,,0,3,13,10,1153.1595788949312
2016-10-14,931,,0,4,14,10,1154.2791843985542
2016-10-15,213,,0,5,15,10,292.88883699027633
2016-10-16,0,,0,6,16,10,5.671917601925234
2016-10-17,0,Día de la raza,1,0,17,10,0.0
2016-10-18,641,,0,1,18,10,898.1786828744151
2016-10-19,781,,0,2,19,10,1087.3900258927413
2016-10-20,909,,0,3,20,10,1127.1561499120783
2016-10-21,983,,0,4,21,10,1135.6513427154866
2016-10-22,203,,0,5,22,10,299.57006812618005
2016-10-23,0,,0,6,23,10,5.157390488286758
2016-10-24,704,,0,0,24,10,789.1861356098555
2016-10-25,916,,0,1,25,10,1048.9329046318994
2016-10-26,1037,,0,2,26,10,1219.0302838324849
2016-10-27,1092,,0,3,27,10,1262.941217920016
2016-10-28,1304,,0,4,28,10,1445.4932346580954
2016-10-29,540,,0,5,29,10,540.6480879120878
2016-10-30,3,,0,6,30,10,5.690815295815295
2016-10-31,1899,,0,0,31,10,1704.598909090909
2016-11-01,521,,0,1,1,11,674.2435135164246
2016-11-02,701,,0,2,2,11,778.3872694044202
2016-11-03,815,,0,3,3,11,950.3703208020037
2016-11-04,901,,0,4,4,11,1062.7707315956795
2016-11-05,243,,0,5,5,11,287.2907209018434
2016-11-06,0,,0,6,6,11,0.42807494376645994
2016-11-07,0,Todos los Santos,1,0,7,11,0.03333333333333333
2016-11-08,720,,0,1,8,11,884.3897289884821
2016-11-09,835,,0,2,9,11,1123.5698570705022
2016-11-10,953,,0,3,10,11,1165.7654582116922
2016-11-11,967,,0,4,11,11,1167.516181818099
2016-11-12,220,,0,5,12,11,286.1610885982973
2016-11-13,19,,0,6,13,11,4.344410433952157
2016-11-14,0,Independencia de Cartagena,1,0,14,11,0.0
2016-11-15,679,,0,1,15,11,843.1341465606532
2016-11-16,902,,0,2,16,11,1088.3205686092194
2016-11-17,1014,,0,3,17,11,1136.0133793741654
2016-11-18,1015,,0,4,18,11,1145.4746848677269
2016-11-19,265,,0,5,19,11,293.93856572194284
2016-11-20,0,,0,6,20,11,1.811154982951004
2016-11-21,761,,0,0,21,11,780.7869565203889
2016-11-22,1048,,0,1,22,11,963.3584505763667
2016-11-23,1185,,0,2,23,11,1091.6149067984575
2016-11-24,1141,,0,3,24,11,1164.0032141344966
2016-11-25,1242,,0,4,25,11,1196.4558580872856
2016-11-26,457,,0,5,26,11,410.79971644129483
2016-11-27,0,,0,6,27,11,1.6954235154331931
2016-11-28,1052,,0,0,28,11,1028.0711964886966
2016-11-29,1740,,0,1,29,11,1606.3247291310913
2016-11-30,3109,,0,2,30,11,2573.626652937239
2016-12-01,812,,0,3,1,12,807.1830476190476
2016-12-02,986,,0,4,2,12,943.8084126984127
2016-12-03,295,,0,5,3,12,277.90773881673886
2016-12-04,2,,0,6,4,12,1.2548445412170879
2016-12-05,917,,0,0,5,12,722.4330000000001
2016-12-06,1261,,0,1,6,12,1193.804260803027
2016-12-07,1361,,0,2,7,12,1304.8096490522903
2016-12-08,5,Inmaculada Concepción,1,3,8,12,5.6
2016-12-09,1340,,0,4,9,12,1455.2031992311565
2016-12-10,441,,0,5,10,12,388.9142970404857
2016-12-11,0,,0,6,11,12,0.33205954567916357
2016-12-12,1107,,0,0,12,12,1044.701753610754
2016-12-13,1600,,0,1,13,12,1471.4112023667317
2016-12-14,1653,,0,2,14,12,1525.7848581077037
2016-12-15,1626,,0,3,15,12,1548.1546205119662
2016-12-16,1599,,0,4,16,12,1739.7278020488186
2016-12-17,378,,0,5,17,12,356.7254428448382
2016-12-18,0,,0,6,18,12,1.6329510498572584
2016-12-19,1240,,0,0,19,12,1297.036627086714
2016-12-20,1567,,0,1,20,12,1636.4989651758758
2016-12-21,1588,,0,2,21,12,1657.7206477582383
2016-12-22,1644,,0,3,22,12,1651.764846255762
2016-12-23,1667,,0,4,23,12,1745.2311501523166
2016-12-24,334,,0,5,24,12,480.81361111111113
2016-12-25,0,Navidad,1,6,25,12,2.3107223523986966
2016-12-26,1234,,0,0,26,12,1084.4560317460318
2016-12-27,1922,,0,1,27,12,1820.714414141414
2016-12-28,2409,,0,2,28,12,2592.229303030303
2016-12-29,3603,,0,3,29,12,2840.5347474747477
2016-12-30,965,,0,4,30,12,1263.9340000000002
2016-12-31,46,,0,5,31,12,151.22
